1-350,,Original works,,,,,
1,,Opera,,,,,
1,O1,Don Sanche (Le château de l'amour),vv ch orch,,1824–25,Stage,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
652a,C25,Rákóczi-Marsch,2pf,,1870,"Piano, 2 pianos, arr.",arr. of S.117
653,C5,Franz Schuberts Grosse Fantasie,2pf,C major,1851–62?,"Piano, 2 pianos, arr.",arr. of S.366
654/1,C2,Hexaméron (Morceaux de concert. Grandes variations de bravoure sur la marche des Puritains de Bellini),2pf,,1840,"Piano, 2 pianos, arr.",arr. of S.392; 1st version
654/2,C2,Hexaméron (Morceaux de concert. Grandes variations de bravoure sur la marche des Puritains de Bellini),2pf,,1870?,"Piano, 2 pianos, arr.",arr. of S.392; 2nd version
655,C3,Réminiscences de Norma,2pf,,1845–74?,"Piano, 2 pianos, arr.",arr. of S.394
656,C26,Réminiscences de Don Juan (Grande fantaisie),2pf,,1876–77,"Piano, 2 pianos, arr.",arr. of S.418
657,C4,Symphony No.9 de Beethoven [Beethoven],2pf,D minor,1851,"Piano, 2 pianos, arr.","arr. of the Symphony No. 9, Op.125 by Ludwig van Beethoven; arr. for pf as S.464/9"
657a/1,C27,Piano Concerto No.3[Beethoven],2pf,C minor,1878–79,"Piano, 2 pianos, arr.","arr. of the Piano Concerto No.3, Op.37 by Ludwig van Beethoven; includes new cadenza for 1st movement, S.389a"
657a/2,C28,Piano Concerto No.4 [Beethoven],2pf,G major,1878–79,"Piano, 2 pianos, arr.","arr. of the Piano Concerto No.4, Op.58 by Ludwig van Beethoven"
657a/3,C29,Piano Concerto No.5 [Beethoven],2pf,E? major,1878–79,"Piano, 2 pianos, arr.","arr. of the Piano Concerto No.5, Op.73 by Ludwig van Beethoven"
657b,C30,Bülow-Marsch,2pf8h,,1884,"Piano, 2 pianos, arr.",arr. of S.230
658-676,,Organ,,,,,
658,E15,Evocation á la Chapelle Sixtine,org/harm,,1862–65?,"Organ, arr.",arr. of S.461
659,E14,Ave Maria d'Arcadelt,org/harm,,1862–63,"Organ, arr.",arr. of S.183/2
660/1,E9,Einleitung und Fuge (aus der Motette Ich hatte viel Bekümmernis),org/harm,,1860–66,"Organ, arr.","arr. of the introduction and fugue from the cantata Ich hatte viel Bekümmernis, BWV.21 by Johann Sebastian Bach"
660/2,E5,Andante (Aus tiefer Not),org/harm,,1856–60?,"Organ, arr.","arr. of part of the cantata Aus tiefer Noth schrei ich zu dir, BWV 38 by Johann Sebastian Bach"
661,E13,Adagio vom Bach,org/harm,,1861–63,"Organ, arr.","arr. of the 3rd movement of Violin Sonata No.4, BWV.1017 by Johann Sebastian Bach"
662/1,E16/1,Prelude,org,E minor,1862–63?,"Organ, arr.","arr. of No.4 of the Preludes, Op.28 by Frederic Chopin"
662/2,E16/2,Prelude,org,E major,1862–63?,"Organ, arr.","arr. of No.9 of the Preludes, Op.28 by Frederic Chopin"
663,E21,Regina coeli laetare,org/harm,,1865,"Organ, arr.",arr. of the motet Regina coeli laetare by Orlande de Lassus
663a,E25,Einleitung zur Legende von der heiligen Elisabeth,org/harm,,1872,"Organ, arr.",arr. by Liszt and Carl Müller-Hartung of the introduction from S.2
664/1,E19b/1,Tu es Petrus aus dem Oratorio Christus,org/harm,,1867,"Organ, arr.",arr. of No.8 from S.3; 1st version of S.664/2
664/2,E19b/2,Tu es Petrus aus dem Oratorio Christus,org,,1867,"Organ, arr.",arr. of movt. VIII from S.3; 2nd (simplified) version of S.664/1
665,E35,San Francesco,org,,1880,"Organ, arr.",arr. of the prelude from S.4/2
666,E26,Preludio (Excelsior!),org (+ ch),,1874–75,Choral,arr. of prelude from S.6
667,E23,Offertorium aus der Ungarischen Krönungsmesse,org/harm,,1868?,"Organ, arr.",arr. of No.5 from S.11
667a,—,Psalm 18 (Coeli enarrant gloriam Dei / Die Himmel erzählen die Ehre Gottes),org,,1860,"Organ, arr.",arr. of S.14/1
667b/1,—,Gebet (Ave Maria),org,,1842?,"Organ, arr.",arr. of S.20/1
667b/2,E4,Ave Maria I,org,,1856–59?,"Organ, arr.",arr. of S.20/2; incomplete sketch as S.701n
667c,E24,Ave Maria II,harm,D major,1869,"Organ, arr.",arr. of S.38
668,E18,"Slavimo slavno, Slaveni!",org,,1863,"Organ, arr.",arr. of S.33
668a,E27/2a,Ave maris stella,harm,,1871,"Organ, arr.",arr. of S.34; 1st version of S.669/2
669,E27,Kirchenhymnen (2),org/harm,,1877,"Organ, arr.",
669/1,E27/1,Salve Regina,org/harm,,1877,"Organ, arr.",
669/2,E27/2b,Ave maris stella,org/harm,,1877,"Organ, arr.",arr. of S.34; 2nd version of S.668a
669a,—,Deutsche Kirchenlieder (7):,v ch pf/org,,1878-1879,Choral,arr. from S.50
669a/1,—,Es segne uns Gott,ch org,,1878–79,Choral,arr. of S.50/1
669a/2,—,Gott sei gnädig (Der Kirchensegen),v/ch org,,1878–79,Choral,arr. of S.50/2
669a/3,—,Nun ruhen alle Wälder,v org,,1878–79,Vocal,arr. of S.50/3
669a/4,—,O Haupt voll Blut und Wunden,v org,,1878–79,Vocal,arr. of S.50/4
669a/5,—,O Lamm Gottes!,v pf/org,,1878–79,Vocal,arr. of S.50/5
669a/6,—,"Was Gott tut, das ist wohlgetan",v org,,1878–79,Vocal,arr. of S.50/6
669a/7,—,Wer nur den lieben Gott läßt walten,v org,,1878–79,Vocal,arr. of S.50/7
669b,E31,Via Crucis (Les 14 stations de la croix),org,,1876–79,"Organ, arr.",arr. of S.53
669c,—,O Roma nobilis,org,,1878–79,"Organ, arr.",arr. of S.54
670,E34,Rosario,org/harm,,1879,"Organ, arr.",arr. from S.56
670/1,E34/1,Mysteria gaudiosa,org/harm,,1879,"Organ, arr.",arr. of S.56/1
670/2,E34/2,Mysteria dolorosa,org/harm,,1879,"Organ, arr.",arr. of S.56/2
670/3,E34/3,Mysteria gloriosa,org/harm,,1879,"Organ, arr.",arr. of S.56/3
671,E40,In domum Domini ibimus (Zum Haus des Herrn ziehen wir),org,,1884,"Organ, arr.",arr. of S.57
671a,J44,Zur Trauung,org,,1883?,"Organ, arr.",arr. of S.60
672/1,E6/1,Weimars Volkslied,org,,1857–63?,"Organ, arr.",arr. of S.313; 1st version of S.672/2
672/2,E6/2,Weimars Volkslied,org/harm,,1872–73?,"Organ, arr.",arr. of S.313; 2nd version of S.672/1
672a,E11,Orpheus,org/harm,,1860–72,"Organ, arr.",arr. of S.98
,,(Symphonic Poem No.4),,,,,
672b,E8,"Einleitung, Fuge und Magnificat aus der Symphonie zu Dantes Divina commedia",org/harm,,1860,"Organ, arr.",arr. by Liszt [and Gottschalg?] of S.109
672c,E30,Angelus! Prière aux anges gardiens,harm,,1877–82,"Organ, arr.",arr. of S.163/1
672d,E22,Consolations (4):,org/harm,,1866–79,"Organ, arr.",arr. from S.172
672d/1,E22/1,(Lento placido),org/harm,A major,1879?,"Organ, arr.",arr. of S.172/3
672d/2,E22/2,(Adagio),org/harm,D? major,1866–67?,"Organ, arr.",arr. of S.172/4 by Liszt and Gottschalg
672d/3,E22/3,(Andantino),org/harm,E major,1872–73?,"Organ, arr.",arr. of S.172/5 by Liszt and Gottschalg
672d/4,E22/4,(Trôstung),org/harm,E major,1879?,"Organ, arr.",arr. of S.172/6
673,E17,Variationen über das Motiv von Bach,org,,1862–63,"Organ, arr.",arr. of S.180
674,E37,A magyarok Istene (Ungarns Gott),org/harm,,1881,"Organ, arr.",arr. of S.339
674a,E36,O sacrum convivium,org/harm,,1881–85?,"Organ, arr.",arr. of S.58
674b,—,Ave Maria IV,org/harm,,1881,"Organ, arr.",arr. of S.341
674c,—,Nun danket alle Gott,org,,1884,"Organ, arr.",arr. of S.61
674d,E42,Ave verum corpus de Mozart,org,,1886,"Organ, arr.","arr. of the Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; arr. for pf as S.461a"
675,E2,Kirchliche Fest-Ouvertu?re,org/pfped,,1852,"Organ, arr.",arr. of the Kirchliche Fest-Ouvertu?re u?ber den Choral Ein feste Burg ist unser Gott by Otto Nicolai
675a,V10,In der Christmette,vn org,,1873?,"Organ, arr.","corrections to No.1 of 5 Charakterstücke, Op.3, by Alexander Ritter"
675b,V18,Davidsbündlertänze,org,,1870?,"Organ, arr.","arr. by Gottschalg and Liszt of No.14 of the Davidsbündlertänze, Op.6 by Robert Schumann"
675c/1,E29,Agnus Dei della Messa da Requiem di Giuseppe Verdi,org/harm,,1877–78,"Organ, arr.",based on No.5 of the Requiem by Giuseppe Verdi; 1st version of S.675c/2
675c/2,E29,Agnus Dei della Messa da Requiem di Giuseppe Verdi,org/harm,,1883,"Organ, arr.",2nd version of S.675c/1
676/1,E10a,Chor der jüngeren Pilger (Der Gnade Heil),org/harm,,1860,"Organ, arr.","based on the chorus ""Heil! Heil! Der Gnade Wunder Heil!"" from Act III of the opera Tannhäuser, WWV.70 by Richard Wagner; 1st version of S.676/2"
676/2,E10b,Chor der jüngeren Pilger (Der Gnade Heil),org/harm,,1862,"Organ, arr.",2nd version of S.676/1
677-679,,Organ with other instruments,,,,,
677,F2,Hosannah (Alleluja del Cantico del sol),org (+ tbn),,1862–63,"Organ, chamber, arr.",arr. of 'Alleluja' from S.4/1
678,F3,Aus der Ungarischen Krönungsmesse,vn org/harm,,1871,"Organ, chamber, arr.",arr. of extracts from S.11
678/1,F3/1,Benedictus,vn org/harm,,1871,"Organ, chamber, arr.",arr. of S.11/5
678/2,F3/2,Offertorium,vn org/harm,,1871,"Organ, chamber, arr.",arr. of S.11/7
679,F1,Cujus animam aus Rossinis Stabat Mater,tbn org,,1860–70?,"Organ, chamber, arr.","arr. of ""Cujus animam"" from Stabat Mater by Gioacchino Rossini; arr. for ten org as S.682; for pf as S.553/1"
680-685,,Vocal arrangements,,,,,
680,K3,Ave maris stella,v org/harm,D major,1868,"Organ, vocal, arr.",arr. of S.34/2
681,K4,Ave Maria II,v org/harm,,1869,"Organ, vocal, arr.",arr. of S.38
682,K5,Cujus animam aus Rossinis Stabat Mater,ten org,,1874?,"Organ, vocal, arr.","arr. of ""Cujus animam"" from Stabat Mater by Gioacchino Rossini; arr. for tbn org as S.682; for pf as S.553/1"
683,N57,Serbisches Lied (Ein Mädchen sitzt am Meeresstrand),v pf,,1858?,"Piano, vocal, arr.",
683a,K10,Gebet,v org,,1883?,"Organ, vocal, arr.",arr. of the song 'by Francis Korbay; also arr. for v orch as S.368/2
684,N2,Barcarole vénitienne de Pantaleoni,v pf,,1840,"Piano, vocal, arr.",arr. of the song by Luigi Pantaleoni
685,N47,Es hat geflammt die ganze Nacht (Lied der Grossherzogin Marie Pavlovna),v pf,,1849–54,"Piano, vocal, arr.","arr. of the song by Maria Pavlovna, Grand Duchess of Russia"
686,,Recitation,,,,,
686,P4,Helges Treue,nar pf,,1860,"Vocal, recitation, arr.","arr. of the ballad Helges Treue, Op.1 by Felix Draeseke"
687-701,,Unfinished works,,,,,
687,Q13,Sardanapale,vv ch orch,,1846–55?,"Opera, unfinished","unfinished sketches for an opera, based on Byron's Sardanapalus"
688,Q17,Die Legende vom heiligen Stanislaus,vv ch orch,,1869–85,"Choral, unfinished","unfinished oratorio; extracts used in S.16/1, S.113/2, S.518, S.519; fragment arr. for pf as S.688a"
688a,Q17,Die Legende vom heiligen Stanislaus,pf,,1868?,"Piano, unfinished",arr. from S.688; incomplete sketches
689,Q14,Singe wem Gesang gegeben,mch orch,,1848?,"Choral, unfinished",orchestrated by Liszt and August Conradi; incomplete
689a,Q9,Manfred,ch orch,,1842–44,"Choral, unfinished",incomplete
690,Q1,Symphonie révolutionnaire,orch,,1830–53,"Orchestral, unfinished",incomplete sketches; 1st movement rev. as S.102; 5th movement rev. as S.703
691#,—,De Profundis,pf orch,,1834,"Orchestral, unfinished",renumbered as S.121a
692,S49,Violin Concerto,vn orch,,1860,"Orchestral, unfinished",lost
692a,Q18,Die vier Jahreszeiten,2vn va vc,,1880?,"Chamber, unfinished",arr. of Le Quattro Stagioni by Antonio Vivaldi; incomplete sketches; formerly S.719
692b,S22,Piano Sonata,pf,F minor,1880,"Piano, unfinished","the first page of S.725/1 (now lost), copied by Liszt in 1880"
692c,—,Allegro maestoso (Etude No. 13),pf,F? major,1826,"Piano, unfinished",incomplete sketches
692d,—,Rakoczi-Marsch,pf,,1839–40,"Piano, unfinished",simplified arr. of S.242a; incomplete sketches
692e,—,Winzerchor aus den entfesselten Prometheus,pf,,1850?,"Piano, unfinished",arr. of No.5 from S.69; incomplete sketches
693,Q12,Marches dans le genre hongrois (2):,pf,,1840?,"Piano, unfinished",incomplete sketches
693/1,Q12/1,March No.1,pf,D minor,1840?,"Piano, unfinished",incomplete sketches
693/2,Q12/2,March No.2,pf,B? minor,1840?,"Piano, unfinished",incomplete sketches
693a,—,Die Legende von der Heiligen Elisabeth:,pf,,1862,"Piano, unfinished",arr. from S.2
693a/1,—,Das Rosenmirakel,pf,,1862,"Piano, unfinished",arr. of S.2/2c
693a/2,—,Der Sturm,pf,,1862,"Piano, unfinished",arr. of S.2/4d
694,Q8,Grande paraphrase de concert sur God Save the Queen et Rule Britannia (Fantasie sur thèmes anglais),pf orch,,1841,"Orchestral, unfinished","partly based on S.235, using the themes of the British national anthem and Rule Britannia by Thomas Arne; fragment only survives (completed by Leslie Howard as Fantasy on English Themes); arr. for pf4h as S.755b, and for vn va vc pf as S.718e"
695,A100,Klavierstück,pf,F major,1843,"Piano, unfinished",
695a#,—,Litanies de Marie,pf,,1846–47,"Piano, unfinished",renumbered as S.171e
695b,—,Zigeuner-Epos (11):,pf,,1848?,"Piano, unfinished",sketches
695b/1,—,(Lento),pf,C minor,1848?,"Piano, unfinished",sketches
695b/2,—,(Andantino),pf,C major,1848?,"Piano, unfinished",sketches
695b/3,—,(Sehr langsam),pf,D? major,1848?,"Piano, unfinished",sketches
695b/4,—,(Animato),pf,C? major,1848?,"Piano, unfinished",sketches
695b/5,—,(Tempo giusto),pf,D? major,1848?,"Piano, unfinished",sketches
695b/6,—,(Lento),pf,G minor,1848?,"Piano, unfinished",sketches
695b/7,—,Tempo di marca,pf,A minor,1848?,"Piano, unfinished",sketches
695b/8,—,(Adagio sostenuto a capriccio),pf,D major,1848?,"Piano, unfinished",sketches
695b/9,—,(Andante cantabile quasi adagio),pf,E? major,1848?,"Piano, unfinished",sketches
695b/10,—,(Lento),pf,F minor,1848?,"Piano, unfinished",sketches
695b/11,—,(Lento),pf,A minor,1848?,"Piano, unfinished",incomplete sketches
695c,Q11b,Romancero espagnol (3),pf,,1845,"Piano, unfinished","incomplete sketches for S.253, S.254; 2nd version of S.738(?)"
695c/1,Q11b/1,Introduction and Fandango with variations,pf,,1845,"Piano, unfinished",
695c/2,Q11b/2,Elaboration of an unidentified theme,pf,,1845,"Piano, unfinished",
695c/3,Q11b/3,Jota aragonesa and coda,pf,,1845,"Piano, unfinished",
695d,Q21,"Petite valse (""Nachspiel zu den drei vergessenen Walzer"")",pf,,1884?,"Piano, unfinished",incomplete sketches; possibly intended for S.215; cataloguing mistake? same as S.695e?
695e,Q21?,"Petite valse (""Nachspiel zu den drei vergessenen Walzer"")",pf,,1884?,"Piano, unfinished",incomplete sketches; possibly intended for S.215; cataloguing mistake? same as S.695d?
695f,—,Cadenza,pf,,1883-85?,"Piano, unfinished",for S.514
696,A337,Mephisto Waltz No.4,pf,,1885,"Piano, unfinished",2nd version of S.216b; unfinished
697,A90,Fantasie über Themen aus Mozarts Figaro und Don Giovanni,pf,,1842,"Piano, unfinished","based on themes from the operas Le nozze di Figaro, K.492 and Don Giovanni, K.527 by Mozart; unfinished; completions by Ferruccio Busoni and Leslie Howard"
698,Q19,La mandragore (Ballade de l'opera Jean de Nivelle),pf,,1881,"Piano, unfinished","arr. of ""Tant que le jour dure"" from the opera Jean de Nivelle by Léo Delibes; incomplete"
699#,—,La notte,pf,,1864-66,"Piano, unfinished",renumbered as S.516a
700/1,A113,Grande Fantaisie sur des thèmes de Paganini,pf,,1845,"Piano, unfinished","using themes from the Violin Concerto No.2, Op.7 by Niccolò Paganini and Il carnevale di Venezia, Op.10 by Niccolò Paganini; unfinished; completed by Imre Mezö; 1st version of S.700/2"
700/2,A113,Variations de bravoure sur des thèmes de Paganini,pf,,1845,"Piano, unfinished",2nd version of S.700/1
700a,Q7,Variations sur le Carnaval de Venise,pf,,1843,"Piano, unfinished","based on the 'Il carnevale di Venezia, Op.10 by Niccolò Paganini; incomplete"
700f,Q4,La belle en robe des Dimanches,v pf,,1830–39?,"Vocal, unfinished",incomplete
700g,J44,Zur Trauung,v 2pf,,1883–87?,"Vocal, unfinished",arr. of S.60
700j,M14/1,Titan (Auf des Athos blauen Felsenspitzen),v pf,,1842,"Vocal, unfinished",1st version of S.79/1; pf part incomplete
701,N15,Den Felsengipfel stieg ich einst hinan,v pf,,1843?,"Vocal, unfinished",
701a,Q2,Allegro di bravura,orch,,1830,"Orchestral, unfinished",arr. of S.151 [by Liszt?]; incomplete sketch
701b,Q5,Marie-Poème,pf/(str?),,1837,"Piano, unfinished",incomplete sketch
701c,—,Andante sensibilissimo,pf,,1880–86,"Piano, unfinished",incomplete sketch
701d,Q16,Melodie in Dorische Tonart (Prose des Morts),pf,,1861,"Piano, unfinished",incomplete sketch; based on the Dies irae
701e,—,"Album Leaf (""Dante fragment"")",pf,,1837,"Piano, unfinished",incomplete sketch
701f,—,"Album Leaf (""Glasgow fragment"")",pf,,1841?,"Piano, unfinished",incomplete sketch
701g,A253,Polnisch,pf,,1876?,"Piano, unfinished",sketch
701h/1,—,Valse infernale,pf,,1841?,"Piano, unfinished","arr. of theme of the Valse infernale (Act III, No.10) from the opera Robert le diableby Giacomo Meyerbeer; incomplete sketch"
701h/2,—,Album Leaf,pf,,1841,"Piano, unfinished",arr. of an unidentified operatic aria and one sketched variation; incomplete sketch
701j,—,La Charité,pf,,1847,"Piano, unfinished",incomplete sketch for S.552a; originally intended for S.172a
701k,—,Korrekturblatt,pf,,1882,"Piano, unfinished",incomplete sketch for S.199a
701l,—,"Album Leaf (""Weimar fragment"")",pf,,1886?,"Piano, unfinished",incomplete sketch
701m,—,Trio,vn vc pf,G minor,1886?,"Chamber, unfinished",incomplete sketch for 2 Harmonies poétiques et religieuses
701n,—,Korrekturblatt,org,,1853?,"Piano, unfinished",incomplete sketch for S.667b/2
701o,R1,Scherzo,pf,,1830,"Piano, unfinished",incomplete
701v,—,Marche de Prozinsky,pf,C? minor,1846,"Piano, unfinished",incomplete sketch for S.171d
702-768,,Appendix,,,,,
702-768,,Doubtful or lost,,,,,
702-707,,Sacred choral works,,,,,
702,S1,Tantum ergo,ch,,1822,"Choral, sacred",lost
703,Q15,Psalm 2 (Quare fremuerunt gentes et populi),ten ch orch,,1851,"Choral, sacred",incomplete sketches; originally intended as 5th movement of S.690
704,—,Requiem (on the death of Emperor Maximilian of Mexico),vv ch ?orch,,1867?,"Choral, sacred",lost
705,—,The Creation,vv ch ?orch,,1867?,"Choral, sacred",lost
706,T45,Benedictus,ch,, ?,"Choral, sacred",unrealized project
707,—,Excelsior,ch?,, ?,"Choral, sacred",unrealized project
708a-708b,,Secular choral works,,,,,
708a,L6,Rinaldo,ten mch orch,,1848,"Choral, secular","cantata to words by Goethe, based on music by an unidentified composer (maybe Brahms?); orchestrated by Liszt and August Conradi as S.708b"
708b,L6,Rinaldo,ten mch pf,,1848,"Choral, secular",arr. of S.708a by Liszt and August Conradi
709-712,,For orchestra,,,,,
709#,—,Salve Polonia,orch,,1863,Orchestral,renumbered as S.113
710,S41,Funeral March,orch,,1850,Orchestral,lost; possibly the same as S.102 or S.761
711,S62,Csárdás macabre,orch,,1882?,Orchestral,lost; reconstruction by G. Darvos not based on authentic material
712,W9,Romance oubliée,orch,,1881,Orchestral,arr. of S.527; Liszt's authorship doubtful
713-716,,For piano and orchestra,,,,,
713/1,S8,Piano Concerto,pf orch,A minor,1825?,"Orchestral, piano",lost; not the same as S.713/2
713/2,S9,Piano Concerto,pf orch,,1825?,"Orchestral, piano",lost; not the same as S.713/1
714,Q20,Piano Concerto (in the Hungarian style),pf orch,,1880–85?,"Orchestral, piano",incomplete sketches; not the same as S.126a
715,S19,Piano Concerto (in the Italian style),pf orch,,1830–39?,"Orchestral, piano",lost
716,—,Grande fantaisie symphonique,pf orch (?),, ?,"Orchestral, piano",lost; maybe based on S.120?
717-723a,,Other instrumental works,,,,,
717,D2,Trio,vn vc pf,D? major,1825,Chamber,vc part was lost until 1997
718,S11,Quintet,2vn va vc db?,,1825,Chamber,lost
718a,—,Duo on Rossini's Semiramide,vn pf,,1827,Chamber,based on themes from the opera Semiramide by Gioachino Rossini; lost
718b,—,"The Fall of Paris ms, a Military Air with Variations",fl pf,,1827,Chamber,lost
718c,—,Un petit morceau,vn pf,,1830-31?,Chamber,lost
718d,—,Sextet,2vn 2va 2vc,,1835 or earlier,Chamber,lost
718e,—,Grand Fantasie on God Save the Queen and Rule Britannia,vn va vc pf,,1841,Chamber,arr. of S.694; lost
719#,—,Die vier Jahreszeiten,2vn va vc,,1880?,Chamber,renumbered as S.692a
720,S18,Allegro moderato,vn pf,E major,1829,Chamber,lost
721,S63,Prelude,vn (+ pf?),,1882,Chamber,lost
722#,—,La notte,vn pf,,1864-66,Chamber,renumbered as S.377a
723#,—,Tristia,vn vc pf,,1880?,Chamber,"renumbered as S.378a, S.378b, S.378c"
723a#,W6,Postlude (on a theme from Orpheus), ?,,1871,Chamber,based on S.98; now attributed to Leopold Alexander Zellner
724-754,,For piano solo,,,,,
724/1,S3,Rondo,pf,,1824,Piano,lost; possibly S.152?
724/2,S4,Fantasia,pf,,1824,Piano,lost
725/1,S5,Piano Sonata,pf,F minor,1825,Piano,lost; only several bars were copied down from memory later by Liszt
725/2,S6,Piano Sonata,pf,C minor,1825,Piano,lost; only three bars were copied down from memory in a letter from Liszt to his mother
725/3,S7,Piano Sonata,pf,,1825,Piano,lost
726,—,Etude,pf,, ?,Piano,lost
726a,S23,Valse,pf,E major,1835,Piano,lost
727#,—,Prélude omnitonique,pf,,1844,Piano,renumbered as S.166e
728#,—,Sospiri!,pf,,1879,Piano,renumbered as S.192/5
729,—,Tantum ergo,pf,,1869,Piano,lost; possibly arr. of S.42 or S.702
730,—,Dem Andenken Petöfis,pf,,1877,Piano,renumbered as S.195
731#,—,Valse élégiaque,pf,,1839,Piano,renumbered as S.210
732#,—,Valse oubliée No.4,pf,,1884,Piano,renumbered as S.215/4
733#,—,Marche hongroise,pf,E? minor,1844,Piano,renumbered as S.233b
734#,—,Ländler,pf,,1879,Piano,renumbered as S.211a
735#,—,Air cosaque,pf,,1879,Piano,renumbered as S.249c
736,W16,Kerepsi csárdás,pf,, ?,Piano,lost; Liszt's authorship doubtful
737,W15,Morceaux en style de danse ancien hongrois (3),pf,,1850,Piano,manuscript lost; Liszt's authorshop doubtful
738,A114,Grosse Konzertfantasie über spanische Weisen,pf,,1844,Piano,"rediscovered, but not renumbered; 1st version of S.253"
739,S38,Corolian Overture,pf,,1846–47,"Piano, arr.","arr. of Coriolan, Op.62 by Ludwig van Beethoven; lost"
740,S39,Egmont Overture,pf,,1846–47,"Piano, arr.","arr. of the overture from the incidental music to Egmont, Op.84 by Ludwig van Beethoven; lost"
741,S37,Le carnaval romain,pf,,1844–49?,"Piano, arr.","arr. of the overture Le carnaval romain, H.95 by Hector Berlioz; lost"
